Date,Beras,Daging Ayam,Daging Sapi,Telur Ayam,Bawang Merah,Bawang Putih,Cabai Merah,Cabai Rawit,Minyak Goreng,Gula Pasir
2017-10-25,11350.0,30650.0,113900.0,21500.0,23600.0,24150.0,31050.0,30000.0,13900.0,14500.0
2017-10-26,11400.0,30600.0,114450.0,21600.0,23500.0,24000.0,30950.0,30000.0,13950.0,14500.0
2017-10-27,11350.0,30450.0,114050.0,21600.0,23350.0,23700.0,30100.0,29300.0,13900.0,14450.0
2017-10-28,11350.0,30450.0,114050.0,21600.0,23350.0,23700.0,30100.0,29300.0,13900.0,14450.0
2017-10-29,11350.0,30450.0,114050.0,21600.0,23350.0,23700.0,30100.0,29300.0,13900.0,14450.0
2017-10-30,11400.0,30800.0,113900.0,21950.0,23700.0,23900.0,30700.0,29500.0,13950.0,14500.0
2017-10-31,11400.0,30850.0,113850.0,21650.0,24000.0,23850.0,30700.0,29600.0,13950.0,14500.0
2017-11-01,11400.0,30700.0,113950.0,21900.0,24450.0,24050.0,31350.0,30050.0,13950.0,14450.0
2017-11-02,11400.0,30900.0,113700.0,21800.0,24350.0,23650.0,30950.0,29450.0,13950.0,14450.0
2017-11-03,11400.0,30650.0,113850.0,22000.0,24350.0,23600.0,31000.0,29250.0,13950.0,14450.0
2017-11-04,11400.0,30650.0,113850.0,22000.0,24350.0,23600.0,31000.0,29250.0,13950.0,14450.0
2017-11-05,11400.0,30650.0,113850.0,22000.0,24350.0,23600.0,31000.0,29250.0,13950.0,14450.0
2017-11-06,11400.0,30800.0,113950.0,21700.0,25000.0,23650.0,32650.0,30350.0,13950.0,14400.0
2017-11-07,11450.0,31100.0,114200.0,21850.0,25600.0,23800.0,33600.0,31000.0,13950.0,14450.0
2017-11-08,11350.0,30500.0,114050.0,21600.0,25000.0,23200.0,32850.0,30100.0,13900.0,14350.0
2017-11-09,11400.0,30800.0,113950.0,21450.0,25400.0,23550.0,33150.0,30600.0,13950.0,14400.0
2017-11-10,11400.0,30800.0,113900.0,21700.0,25500.0,23700.0,33050.0,30750.0,13950.0,14400.0
2017-11-11,11400.0,30800.0,113900.0,21700.0,25500.0,23700.0,33050.0,30750.0,13950.0,14400.0
2017-11-12,11400.0,30800.0,113900.0,21700.0,25500.0,23700.0,33050.0,30750.0,13950.0,14400.0
2017-11-13,11400.0,31050.0,113850.0,21700.0,25950.0,24150.0,34550.0,31650.0,13900.0,14400.0
2017-11-14,11400.0,31150.0,113850.0,21500.0,25950.0,24200.0,34650.0,31500.0,13950.0,14400.0
2017-11-15,11400.0,31350.0,113900.0,21750.0,26100.0,24350.0,34700.0,32200.0,13900.0,14350.0
2017-11-16,11400.0,31300.0,113900.0,21850.0,26050.0,24350.0,34650.0,31900.0,13950.0,14450.0
2017-11-17,11400.0,31450.0,113750.0,21900.0,26150.0,24500.0,34800.0,31800.0,13950.0,14450.0
2017-11-18,11400.0,31450.0,113750.0,21900.0,26150.0,24500.0,34800.0,31800.0,13950.0,14450.0
2017-11-19,11400.0,31450.0,113750.0,21900.0,26150.0,24500.0,34800.0,31800.0,13950.0,14450.0
2017-11-20,11400.0,31350.0,114000.0,22050.0,26450.0,24800.0,35900.0,32150.0,13900.0,14400.0
2017-11-21,11450.0,31450.0,113950.0,22200.0,26600.0,24850.0,35850.0,31850.0,13900.0,14400.0
2017-11-22,11450.0,31500.0,113950.0,22100.0,26400.0,24800.0,36050.0,31700.0,13900.0,14400.0
2017-11-23,11400.0,31250.0,114100.0,22400.0,26100.0,24550.0,36000.0,30950.0,13850.0,14300.0
2017-11-24,11450.0,31550.0,114150.0,22400.0,26250.0,24850.0,35800.0,31650.0,13900.0,14400.0
2017-11-25,11450.0,31550.0,114150.0,22400.0,26250.0,24850.0,35800.0,31650.0,13900.0,14400.0
2017-11-26,11450.0,31550.0,114150.0,22400.0,26250.0,24850.0,35800.0,31650.0,13900.0,14400.0
2017-11-27,11450.0,31500.0,114250.0,23050.0,26150.0,24650.0,37200.0,31600.0,13950.0,14400.0
2017-11-28,11450.0,31550.0,113850.0,23200.0,26400.0,24650.0,36650.0,31650.0,13900.0,14400.0
2017-11-29,11450.0,31350.0,114300.0,23200.0,26450.0,24750.0,36900.0,31800.0,13900.0,14400.0
2017-11-30,11450.0,31650.0,114250.0,23250.0,26300.0,24700.0,37100.0,31700.0,13900.0,14400.0
2017-12-01,10750.0,30450.0,111800.0,27100.0,29050.0,28050.0,34550.0,29400.0,14150.0,15400.0
2017-12-02,10750.0,30450.0,111800.0,27100.0,29050.0,28050.0,34550.0,29400.0,14150.0,15400.0
2017-12-03,10750.0,30450.0,111800.0,27100.0,29050.0,28050.0,34550.0,29400.0,14150.0,15400.0
2017-12-04,11500.0,32000.0,114250.0,23450.0,26500.0,24700.0,37700.0,33300.0,13950.0,14400.0
2017-12-05,11500.0,32150.0,114250.0,23500.0,26550.0,24750.0,37700.0,33600.0,13950.0,14400.0
2017-12-06,11500.0,32200.0,114300.0,23600.0,26300.0,24600.0,37700.0,33050.0,13900.0,14400.0
2017-12-07,11500.0,32150.0,114250.0,23700.0,26400.0,24650.0,37400.0,32900.0,13900.0,14400.0
2017-12-08,11500.0,32250.0,114350.0,23950.0,26550.0,24650.0,37100.0,32750.0,13900.0,14400.0
2017-12-09,11500.0,32250.0,114350.0,23950.0,26550.0,24650.0,37100.0,32750.0,13900.0,14400.0
2017-12-10,11500.0,32250.0,114350.0,23950.0,26550.0,24650.0,37100.0,32750.0,13900.0,14400.0
2017-12-11,11500.0,32650.0,114350.0,24000.0,26400.0,24650.0,35900.0,32500.0,13900.0,14350.0
2017-12-12,11500.0,32900.0,114350.0,24200.0,26350.0,24600.0,35450.0,32700.0,13900.0,14350.0
2017-12-13,11550.0,32950.0,114350.0,24450.0,26350.0,24650.0,35250.0,32600.0,13900.0,14350.0
2017-12-14,11550.0,33150.0,114350.0,24550.0,26350.0,24600.0,35000.0,32800.0,13950.0,14350.0
2017-12-15,11550.0,33250.0,114350.0,24950.0,26400.0,24600.0,35000.0,32950.0,13900.0,14350.0
2017-12-16,11550.0,33250.0,114350.0,24950.0,26400.0,24600.0,35000.0,32950.0,13900.0,14350.0
2017-12-17,11550.0,33250.0,114350.0,24950.0,26400.0,24600.0,35000.0,32950.0,13900.0,14350.0
2017-12-18,11550.0,33650.0,114350.0,25150.0,26300.0,24550.0,35700.0,35050.0,13900.0,14350.0
2017-12-19,11600.0,34100.0,114250.0,25450.0,26350.0,24550.0,35050.0,35300.0,13950.0,14350.0
2017-12-20,11600.0,34350.0,114400.0,25600.0,26350.0,24500.0,35050.0,36400.0,13950.0,14350.0
2017-12-21,11600.0,34500.0,114450.0,25900.0,26450.0,24450.0,35400.0,37700.0,13950.0,14350.0
2017-12-22,11550.0,34500.0,115300.0,25850.0,25950.0,24050.0,36150.0,39150.0,13850.0,14200.0
2017-12-23,11550.0,34500.0,115300.0,25850.0,25950.0,24050.0,36150.0,39150.0,13850.0,14200.0
2017-12-24,11550.0,34500.0,115300.0,25850.0,25950.0,24050.0,36150.0,39150.0,13850.0,14200.0
2017-12-25,11550.0,34500.0,115300.0,25850.0,25950.0,24050.0,36150.0,39150.0,13850.0,14200.0
2017-12-26,11550.0,34500.0,115300.0,25850.0,25950.0,24050.0,36150.0,39150.0,13850.0,14200.0
2017-12-27,11650.0,35100.0,114500.0,26650.0,26450.0,24350.0,37800.0,42750.0,14000.0,14350.0
2017-12-28,11700.0,35200.0,114450.0,26900.0,26450.0,24300.0,37950.0,43400.0,13950.0,14300.0
2017-12-29,11700.0,35250.0,114400.0,26850.0,26400.0,24250.0,37450.0,43000.0,13950.0,14300.0
2017-12-30,11700.0,35250.0,114400.0,26850.0,26400.0,24250.0,37450.0,43000.0,13950.0,14300.0
2017-12-31,11700.0,35250.0,114400.0,26850.0,26400.0,24250.0,37450.0,43000.0,13950.0,14300.0
2018-01-01,11700.0,35250.0,114400.0,26850.0,26400.0,24250.0,37450.0,43000.0,13950.0,14300.0
2018-01-02,11750.0,35150.0,114350.0,26600.0,26250.0,24100.0,38650.0,44300.0,13900.0,14250.0
2018-01-03,11750.0,34900.0,114000.0,26450.0,26250.0,24100.0,38900.0,44950.0,13900.0,14250.0
2018-01-04,11750.0,34650.0,114400.0,26200.0,26350.0,24200.0,38650.0,45700.0,13850.0,14250.0
2018-01-05,11800.0,34700.0,114350.0,26250.0,26450.0,24150.0,38200.0,45350.0,13900.0,14250.0
2018-01-06,11800.0,34700.0,114350.0,26250.0,26450.0,24150.0,38200.0,45350.0,13900.0,14250.0
2018-01-07,11800.0,34700.0,114350.0,26250.0,26450.0,24150.0,38200.0,45350.0,13900.0,14250.0
2018-01-08,11850.0,34800.0,114250.0,26000.0,26550.0,24250.0,38450.0,44550.0,13850.0,14250.0
2018-01-09,11850.0,35050.0,114250.0,25900.0,26400.0,24150.0,38750.0,44600.0,13850.0,14200.0
2018-01-10,11850.0,35250.0,113900.0,25750.0,26400.0,24200.0,38700.0,44250.0,13850.0,14200.0
2018-01-11,11900.0,35250.0,114050.0,25700.0,26250.0,24250.0,39000.0,44200.0,13900.0,14200.0
2018-01-12,11950.0,35150.0,113800.0,25700.0,26250.0,24250.0,39100.0,44150.0,13850.0,14200.0
2018-01-13,11950.0,35150.0,113800.0,25700.0,26250.0,24250.0,39100.0,44150.0,13850.0,14200.0
2018-01-14,11950.0,35150.0,113800.0,25700.0,26250.0,24250.0,39100.0,44150.0,13850.0,14200.0
2018-01-15,11950.0,34850.0,114000.0,25350.0,26000.0,24000.0,40000.0,44250.0,13850.0,14200.0
2018-01-16,12000.0,34700.0,114300.0,25200.0,26000.0,24150.0,39750.0,43750.0,13850.0,14200.0
2018-01-17,12000.0,34500.0,114300.0,25050.0,25800.0,24150.0,39700.0,43450.0,13850.0,14150.0
2018-01-18,12050.0,34350.0,114250.0,24950.0,25700.0,24050.0,39550.0,43300.0,13850.0,14150.0
2018-01-19,12050.0,34700.0,114250.0,24850.0,25850.0,24100.0,39550.0,43050.0,13850.0,14150.0
2018-01-20,12050.0,34700.0,114250.0,24850.0,25850.0,24100.0,39550.0,43050.0,13850.0,14150.0
2018-01-21,12050.0,34700.0,114250.0,24850.0,25850.0,24100.0,39550.0,43050.0,13850.0,14150.0
2018-01-22,12050.0,33950.0,114250.0,24800.0,25550.0,24150.0,39850.0,42900.0,13850.0,14150.0
2018-01-23,12100.0,33900.0,114250.0,24800.0,25400.0,24100.0,40100.0,42950.0,13850.0,14150.0
2018-01-24,12100.0,33700.0,114250.0,24600.0,25200.0,24150.0,40150.0,42100.0,13850.0,14150.0
2018-01-25,12100.0,33450.0,114500.0,24550.0,25200.0,24100.0,40200.0,41900.0,13850.0,14150.0
2018-01-26,12100.0,33100.0,114300.0,24500.0,25200.0,24100.0,40300.0,41500.0,13850.0,14150.0
2018-01-27,12100.0,33100.0,114300.0,24500.0,25200.0,24100.0,40300.0,41500.0,13850.0,14150.0
2018-01-28,12100.0,33100.0,114300.0,24500.0,25200.0,24100.0,40300.0,41500.0,13850.0,14150.0
2018-01-29,12100.0,32550.0,114200.0,24200.0,25050.0,23900.0,40500.0,41200.0,13850.0,14150.0
2018-01-30,12100.0,32500.0,114250.0,24150.0,25100.0,23950.0,40700.0,41200.0,13850.0,14150.0
2018-01-31,12100.0,32300.0,114300.0,24000.0,25050.0,23950.0,40400.0,41250.0,13800.0,14050.0
2018-02-01,12100.0,32400.0,113850.0,23900.0,25000.0,24000.0,40200.0,40600.0,13800.0,14100.0
2018-02-02,12100.0,32500.0,114100.0,23850.0,25000.0,24050.0,39800.0,40200.0,13800.0,14100.0
2018-02-03,12100.0,32500.0,114100.0,23850.0,25000.0,24050.0,39800.0,40200.0,13800.0,14100.0
2018-02-04,12100.0,32500.0,114100.0,23850.0,25000.0,24050.0,39800.0,40200.0,13800.0,14100.0
2018-02-05,12100.0,32450.0,114100.0,23650.0,25150.0,24350.0,39100.0,40150.0,13750.0,14050.0
2018-02-06,12100.0,32600.0,114150.0,23550.0,25050.0,24500.0,39100.0,40300.0,13800.0,14100.0
2018-02-07,12100.0,32650.0,114000.0,23600.0,25000.0,25050.0,39000.0,40000.0,13800.0,14150.0
2018-02-08,12100.0,32500.0,114100.0,23500.0,25150.0,25500.0,39300.0,40500.0,13800.0,14100.0
2018-02-09,12100.0,32600.0,114100.0,23400.0,25400.0,26150.0,39900.0,40600.0,13800.0,14100.0
2018-02-10,12100.0,32600.0,114100.0,23400.0,25400.0,26150.0,39900.0,40600.0,13800.0,14100.0
2018-02-11,12100.0,32600.0,114100.0,23400.0,25400.0,26150.0,39900.0,40600.0,13800.0,14100.0
2018-02-12,12100.0,32550.0,114050.0,23450.0,25550.0,28150.0,40850.0,41600.0,13800.0,14100.0
2018-02-13,12100.0,32600.0,113850.0,23500.0,25650.0,28600.0,41100.0,42200.0,13800.0,14100.0
2018-02-14,12100.0,32500.0,113850.0,23400.0,25750.0,29050.0,41300.0,42550.0,13800.0,14100.0
2018-02-15,12100.0,32450.0,113900.0,23500.0,25700.0,29400.0,41350.0,42950.0,13800.0,14100.0
2018-02-16,12100.0,32450.0,113900.0,23500.0,25700.0,29400.0,41350.0,42950.0,13800.0,14100.0
2018-02-17,12100.0,32450.0,113900.0,23500.0,25700.0,29400.0,41350.0,42950.0,13800.0,14100.0
2018-02-18,12100.0,32450.0,113900.0,23500.0,25700.0,29400.0,41350.0,42950.0,13800.0,14100.0
2018-02-19,12100.0,32050.0,114000.0,23350.0,25950.0,30250.0,42000.0,44150.0,13800.0,14100.0
2018-02-20,12050.0,32000.0,113950.0,23300.0,26000.0,30400.0,41800.0,44350.0,13800.0,14100.0
2018-02-21,12050.0,31850.0,113800.0,23200.0,26150.0,30600.0,41500.0,45250.0,13800.0,14100.0
2018-02-22,12050.0,31700.0,113800.0,23200.0,26200.0,30800.0,41050.0,45350.0,13800.0,14100.0
2018-02-23,12050.0,31700.0,113650.0,23250.0,26250.0,31100.0,40650.0,45050.0,13800.0,14100.0
2018-02-24,12050.0,31700.0,113650.0,23250.0,26250.0,31100.0,40650.0,45050.0,13800.0,14100.0
2018-02-25,12050.0,31700.0,113650.0,23250.0,26250.0,31100.0,40650.0,45050.0,13800.0,14100.0
2018-02-26,12050.0,31450.0,113850.0,23150.0,26400.0,31200.0,40250.0,45300.0,13800.0,14050.0
2018-02-27,12000.0,31400.0,114000.0,23150.0,26450.0,31250.0,40350.0,45750.0,13800.0,14050.0
2018-02-28,12000.0,31350.0,113850.0,23150.0,26400.0,31300.0,40000.0,45750.0,13850.0,14100.0
2018-03-01,12000.0,31150.0,114100.0,23100.0,26400.0,31300.0,40250.0,45800.0,13800.0,14050.0
2018-03-02,12000.0,31250.0,114100.0,23150.0,26500.0,31400.0,40700.0,45600.0,13800.0,14100.0
2018-03-03,12000.0,31250.0,114100.0,23150.0,26500.0,31400.0,40700.0,45600.0,13800.0,14100.0
2018-03-04,12000.0,31250.0,114100.0,23150.0,26500.0,31400.0,40700.0,45600.0,13800.0,14100.0
2018-03-05,12000.0,31150.0,114150.0,23050.0,26650.0,31600.0,41850.0,46850.0,13800.0,14050.0
2018-03-06,11950.0,31250.0,114150.0,23000.0,26700.0,31500.0,41800.0,47650.0,13800.0,14050.0
2018-03-07,12000.0,31250.0,114150.0,22950.0,26750.0,31600.0,41850.0,47450.0,13800.0,14050.0
2018-03-08,11950.0,31400.0,114150.0,22900.0,26900.0,31600.0,42050.0,47350.0,13800.0,14050.0
2018-03-09,11950.0,31500.0,114150.0,22850.0,27050.0,31700.0,42500.0,48150.0,13800.0,14000.0
2018-03-10,11950.0,31500.0,114150.0,22850.0,27050.0,31700.0,42500.0,48150.0,13800.0,14000.0
2018-03-11,11950.0,31500.0,114150.0,22850.0,27050.0,31700.0,42500.0,48150.0,13800.0,14000.0
2018-03-12,11950.0,31750.0,114250.0,22800.0,27400.0,31900.0,44200.0,50000.0,13800.0,14000.0
2018-03-13,11950.0,31900.0,114250.0,22700.0,27400.0,31950.0,44700.0,49650.0,13800.0,14000.0
2018-03-14,11900.0,31650.0,114450.0,22450.0,27450.0,32000.0,44750.0,49400.0,13750.0,13950.0
2018-03-15,11950.0,32000.0,114200.0,22650.0,27700.0,32150.0,44800.0,48850.0,13800.0,14000.0
2018-03-16,11900.0,31900.0,114350.0,22500.0,27500.0,32400.0,45750.0,48800.0,13700.0,14000.0
2018-03-17,11900.0,31900.0,114350.0,22500.0,27500.0,32400.0,45750.0,48800.0,13700.0,14000.0
2018-03-18,11900.0,31900.0,114350.0,22500.0,27500.0,32400.0,45750.0,48800.0,13700.0,14000.0
2018-03-19,11950.0,32150.0,114050.0,22600.0,28200.0,33550.0,44550.0,47400.0,13800.0,14000.0
2018-03-20,11950.0,32100.0,114050.0,22550.0,28350.0,33750.0,44300.0,46900.0,13800.0,14000.0
2018-03-21,11950.0,32150.0,114250.0,22500.0,28400.0,34200.0,44250.0,46700.0,13750.0,14000.0
2018-03-22,11950.0,32250.0,114050.0,22550.0,28600.0,34400.0,44200.0,46250.0,13800.0,14000.0
2018-03-23,11950.0,32300.0,114100.0,22500.0,28650.0,34850.0,43700.0,45950.0,13800.0,14000.0
2018-03-24,11950.0,32300.0,114100.0,22500.0,28650.0,34850.0,43700.0,45950.0,13800.0,14000.0
2018-03-25,11950.0,32300.0,114100.0,22500.0,28650.0,34850.0,43700.0,45950.0,13800.0,14000.0
2018-03-26,11900.0,32500.0,114200.0,22500.0,29700.0,35700.0,43850.0,45050.0,13750.0,14000.0
2018-03-27,11900.0,32500.0,114200.0,22450.0,29950.0,35700.0,43750.0,45100.0,13800.0,14000.0
2018-03-28,11850.0,32700.0,113950.0,22500.0,30700.0,36050.0,43300.0,44400.0,13800.0,14050.0
2018-03-29,11900.0,32600.0,114100.0,22400.0,31050.0,35700.0,43200.0,45000.0,13750.0,14000.0
2018-03-30,11900.0,32600.0,114100.0,22400.0,31050.0,35700.0,43200.0,45000.0,13750.0,14000.0
2018-03-31,11900.0,32600.0,114100.0,22400.0,31050.0,35700.0,43200.0,45000.0,13750.0,14000.0
2018-04-01,11900.0,32600.0,114100.0,22400.0,31050.0,35700.0,43200.0,45000.0,13750.0,14000.0
2018-04-02,11900.0,32750.0,114250.0,22700.0,33150.0,35500.0,43400.0,44600.0,13750.0,14000.0
2018-04-03,11900.0,32750.0,114200.0,22500.0,33700.0,35600.0,43700.0,44700.0,13750.0,14000.0
2018-04-04,11900.0,32900.0,114300.0,22550.0,33700.0,35250.0,43650.0,44750.0,13750.0,13950.0
2018-04-05,11850.0,32800.0,114300.0,22450.0,34400.0,35350.0,44000.0,44550.0,13750.0,14000.0
2018-04-06,11850.0,32800.0,114250.0,22400.0,34950.0,35100.0,44000.0,44450.0,13800.0,14000.0
2018-04-07,11850.0,32800.0,114250.0,22400.0,34950.0,35100.0,44000.0,44450.0,13800.0,14000.0
2018-04-08,11850.0,32800.0,114250.0,22400.0,34950.0,35100.0,44000.0,44450.0,13800.0,14000.0
2018-04-09,11850.0,33050.0,114250.0,22800.0,35800.0,35150.0,44300.0,44700.0,13800.0,14050.0
2018-04-10,11850.0,33000.0,114350.0,22900.0,36150.0,35050.0,44400.0,44900.0,13750.0,13950.0
2018-04-11,11850.0,32900.0,114350.0,23000.0,36650.0,35400.0,44400.0,44600.0,13750.0,13950.0
2018-04-12,11850.0,32900.0,114350.0,23100.0,37000.0,35450.0,44500.0,44450.0,13750.0,14000.0
2018-04-13,11900.0,33300.0,114400.0,23250.0,37550.0,35800.0,44200.0,44550.0,13750.0,14000.0
2018-04-14,11900.0,33300.0,114400.0,23250.0,37550.0,35800.0,44200.0,44550.0,13750.0,14000.0
2018-04-15,11900.0,33300.0,114400.0,23250.0,37550.0,35800.0,44200.0,44550.0,13750.0,14000.0
2018-04-16,11800.0,33400.0,114350.0,23250.0,37500.0,35150.0,43450.0,42450.0,13750.0,14000.0
2018-04-17,11800.0,33450.0,114350.0,23400.0,37500.0,34950.0,43050.0,42000.0,13750.0,14000.0
2018-04-18,11800.0,33650.0,114350.0,23500.0,37500.0,34750.0,42250.0,41400.0,13750.0,14000.0
2018-04-19,11800.0,33700.0,114350.0,23600.0,37750.0,34750.0,41800.0,40850.0,13750.0,14000.0
2018-04-20,11800.0,33650.0,114450.0,23600.0,37850.0,34800.0,41300.0,40500.0,13750.0,13950.0
2018-04-21,11800.0,33650.0,114450.0,23600.0,37850.0,34800.0,41300.0,40500.0,13750.0,13950.0
2018-04-22,11800.0,33650.0,114450.0,23600.0,37850.0,34800.0,41300.0,40500.0,13750.0,13950.0
2018-04-23,11800.0,34150.0,114350.0,23700.0,37600.0,34450.0,39750.0,38450.0,13750.0,14000.0
2018-04-24,11750.0,34150.0,114300.0,23800.0,37700.0,34450.0,39600.0,38100.0,13750.0,14000.0
2018-04-25,11750.0,34100.0,114300.0,23850.0,37450.0,34200.0,39550.0,37650.0,13750.0,13950.0
2018-04-26,11750.0,34000.0,114550.0,23950.0,37500.0,34150.0,39550.0,37650.0,13800.0,14000.0
2018-04-27,11750.0,34000.0,114050.0,23750.0,37150.0,33500.0,38950.0,36450.0,13750.0,13950.0
2018-04-28,11750.0,34000.0,114050.0,23750.0,37150.0,33500.0,38950.0,36450.0,13750.0,13950.0
2018-04-29,11750.0,34000.0,114050.0,23750.0,37150.0,33500.0,38950.0,36450.0,13750.0,13950.0
2018-04-30,11750.0,34400.0,114400.0,23900.0,37100.0,32600.0,39600.0,35750.0,13750.0,13950.0
2018-05-01,11750.0,34400.0,114400.0,23900.0,37100.0,32600.0,39600.0,35750.0,13750.0,13950.0
2018-05-02,11750.0,34600.0,114350.0,24050.0,36750.0,32000.0,39500.0,35500.0,13800.0,13950.0
2018-05-03,11750.0,34600.0,114350.0,24200.0,36600.0,31500.0,39400.0,35350.0,13800.0,13950.0
2018-05-04,11800.0,35000.0,114400.0,24400.0,36600.0,31050.0,39250.0,35350.0,13800.0,13950.0
2018-05-05,11800.0,35000.0,114400.0,24400.0,36600.0,31050.0,39250.0,35350.0,13800.0,13950.0
2018-05-06,11800.0,35000.0,114400.0,24400.0,36600.0,31050.0,39250.0,35350.0,13800.0,13950.0
2018-05-07,11750.0,35000.0,114200.0,24650.0,36700.0,30100.0,39500.0,34600.0,13750.0,13950.0
2018-05-08,11750.0,35250.0,114550.0,24800.0,36850.0,29900.0,39200.0,34400.0,13750.0,13950.0
2018-05-09,11750.0,35550.0,114600.0,24950.0,36800.0,30000.0,39000.0,34600.0,13750.0,13950.0
2018-05-10,11750.0,35550.0,114600.0,24950.0,36800.0,30000.0,39000.0,34600.0,13750.0,13950.0
2018-05-11,11750.0,35950.0,114650.0,25250.0,36650.0,30000.0,39450.0,34700.0,13750.0,13950.0
2018-05-12,11750.0,35950.0,114650.0,25250.0,36650.0,30000.0,39450.0,34700.0,13750.0,13950.0
2018-05-13,11750.0,35950.0,114650.0,25250.0,36650.0,30000.0,39450.0,34700.0,13750.0,13950.0
2018-05-14,11750.0,36650.0,115150.0,25650.0,36400.0,29350.0,40800.0,34850.0,13750.0,13950.0
2018-05-15,11700.0,36800.0,116050.0,25550.0,35850.0,28800.0,40800.0,34750.0,13700.0,13950.0
2018-05-16,11750.0,37050.0,116950.0,25800.0,36150.0,29250.0,40500.0,35050.0,13700.0,13900.0
2018-05-17,11750.0,37050.0,116650.0,25850.0,36300.0,29300.0,41000.0,35200.0,13750.0,13950.0
2018-05-18,11650.0,37000.0,116300.0,25700.0,36050.0,29100.0,41350.0,36150.0,13650.0,13900.0
2018-05-19,11650.0,37000.0,116300.0,25700.0,36050.0,29100.0,41350.0,36150.0,13650.0,13900.0
2018-05-20,11650.0,37000.0,116300.0,25700.0,36050.0,29100.0,41350.0,36150.0,13650.0,13900.0
2018-05-21,11700.0,36600.0,115800.0,25800.0,36400.0,29050.0,40150.0,37000.0,13750.0,13950.0
2018-05-22,11700.0,36500.0,115400.0,25700.0,36250.0,28750.0,40050.0,36250.0,13750.0,13950.0
2018-05-23,11700.0,36050.0,115250.0,25700.0,36250.0,28550.0,39350.0,35600.0,13750.0,13950.0
2018-05-24,11700.0,35900.0,115350.0,25650.0,36050.0,28450.0,38000.0,34950.0,13750.0,13900.0
2018-05-25,11700.0,35650.0,115450.0,25700.0,36300.0,28600.0,38250.0,35200.0,13800.0,13950.0
2018-05-26,11700.0,35650.0,115450.0,25700.0,36300.0,28600.0,38250.0,35200.0,13800.0,13950.0
2018-05-27,11700.0,35650.0,115450.0,25700.0,36300.0,28600.0,38250.0,35200.0,13800.0,13950.0
2018-05-28,11700.0,35500.0,115250.0,25700.0,36050.0,28400.0,36750.0,35150.0,13750.0,13950.0
2018-05-29,11700.0,35500.0,115250.0,25700.0,36050.0,28400.0,36750.0,35150.0,13750.0,13950.0
2018-05-30,11700.0,35200.0,115800.0,25700.0,36300.0,28800.0,35850.0,35700.0,13750.0,14000.0
2018-05-31,11700.0,35100.0,115500.0,25500.0,36050.0,28450.0,35000.0,35400.0,13750.0,13950.0
2018-06-01,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-02,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-03,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-04,11700.0,35100.0,115850.0,25250.0,35900.0,28350.0,34450.0,36250.0,13750.0,13900.0
2018-06-05,11700.0,35100.0,116100.0,25150.0,35800.0,28050.0,34250.0,36400.0,13750.0,13900.0
2018-06-06,11700.0,35350.0,115950.0,25250.0,35750.0,28150.0,35300.0,37350.0,13750.0,13950.0
2018-06-07,11650.0,35350.0,116000.0,24950.0,35400.0,27800.0,34850.0,37200.0,13650.0,13800.0
2018-06-08,11700.0,35600.0,116050.0,25150.0,35650.0,28350.0,35750.0,38700.0,13750.0,13900.0
2018-06-09,11700.0,35600.0,116050.0,25150.0,35650.0,28350.0,35750.0,38700.0,13750.0,13900.0
2018-06-10,11700.0,35600.0,116050.0,25150.0,35650.0,28350.0,35750.0,38700.0,13750.0,13900.0
2018-06-11,11700.0,37000.0,118850.0,25150.0,35950.0,28750.0,43600.0,42650.0,13750.0,13900.0
2018-06-12,11700.0,38050.0,120300.0,25300.0,36150.0,29000.0,46300.0,43800.0,13750.0,13900.0
2018-06-13,11600.0,38900.0,122450.0,24800.0,35500.0,28400.0,47650.0,44300.0,13600.0,13800.0
2018-06-14,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-15,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-16,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-17,11750.0,34625.0,115575.0,24475.0,27200.0,26700.0,37750.0,40500.0,13700.0,13850.0
2018-06-18,11700.0,39500.0,118550.0,25300.0,36150.0,29650.0,46550.0,46900.0,13750.0,13900.0
2018-06-19,11700.0,39300.0,118150.0,25250.0,35850.0,29650.0,44800.0,47000.0,13750.0,13900.0
2018-06-20,11700.0,39200.0,117450.0,25350.0,35750.0,29450.0,43050.0,45650.0,13800.0,13950.0
2018-06-21,11700.0,38950.0,117450.0,25150.0,35650.0,29300.0,40900.0,44500.0,13750.0,13900.0
2018-06-22,11700.0,38750.0,117050.0,25100.0,35400.0,29050.0,38950.0,42750.0,13750.0,13900.0
2018-06-23,11700.0,38750.0,117050.0,25100.0,35400.0,29050.0,38950.0,42750.0,13750.0,13900.0
2018-06-24,11700.0,38750.0,117050.0,25100.0,35400.0,29050.0,38950.0,42750.0,13750.0,13900.0
2018-06-25,11700.0,38200.0,116450.0,25000.0,34650.0,29000.0,36500.0,40350.0,13750.0,13900.0
